type,min_rho,max_rho,theta,isOmini,isThrough,cost,x,y,alpha
B2,0.0,15.0,1.1763519158441782,0,0,45.0,99.26687653729559,64.87466142250001,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,99.26687653729559,64.87466142250001,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.26687653729559,64.87466142250001,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.26687653729559,64.87466142250001,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.26687653729559,64.87466142250001,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.26687653729559,64.87466142250001,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.26687653729559,64.87466142250001,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.26687653729559,64.87466142250001,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.26687653729559,64.87466142250001,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.26687653729559,64.87466142250001,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.26687653729559,64.87466142250001,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.26687653729559,64.87466142250001,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.26687653729559,64.87466142250001,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.26687653729559,64.87466142250001,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.26687653729559,64.87466142250001,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.26687653729559,64.87466142250001,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.26687653729559,64.87466142250001,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.26687653729559,64.87466142250001,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,99.26687653729559,64.87466142250001,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,99.26687653729559,64.87466142250001,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.42346601150774,60.91882630272695,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.42346601150774,60.91882630272695,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.42346601150774,60.91882630272695,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.42346601150774,60.91882630272695,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.42346601150774,60.91882630272695,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.42346601150774,60.91882630272695,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.42346601150774,60.91882630272695,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.42346601150774,60.91882630272695,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.42346601150774,60.91882630272695,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.42346601150774,60.91882630272695,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.42346601150774,60.91882630272695,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.42346601150774,60.91882630272695,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.42346601150774,60.91882630272695,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.42346601150774,60.91882630272695,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.42346601150774,60.91882630272695,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.42346601150774,60.91882630272695,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.42346601150774,60.91882630272695,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.42346601150774,60.91882630272695,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.42346601150774,60.91882630272695,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.42346601150774,60.91882630272695,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.42346601150774,60.91882630272695,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.42346601150774,60.91882630272695,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.42346601150774,60.91882630272695,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.42346601150774,60.91882630272695,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,100.42346601150774,60.91882630272695,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,100.42346601150774,60.91882630272695,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.58005548571991,56.962991182953886,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.58005548571991,56.962991182953886,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.58005548571991,56.962991182953886,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.58005548571991,56.962991182953886,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.58005548571991,56.962991182953886,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.58005548571991,56.962991182953886,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.58005548571991,56.962991182953886,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.58005548571991,56.962991182953886,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.58005548571991,56.962991182953886,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.58005548571991,56.962991182953886,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.58005548571991,56.962991182953886,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.58005548571991,56.962991182953886,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.58005548571991,56.962991182953886,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.58005548571991,56.962991182953886,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.58005548571991,56.962991182953886,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.58005548571991,56.962991182953886,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.58005548571991,56.962991182953886,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.58005548571991,56.962991182953886,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.58005548571991,56.962991182953886,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.58005548571991,56.962991182953886,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.58005548571991,56.962991182953886,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.58005548571991,56.962991182953886,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.58005548571991,56.962991182953886,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.58005548571991,56.962991182953886,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,101.58005548571991,56.962991182953886,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,101.58005548571991,56.962991182953886,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,102.73664495993208,53.007156063180815,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,102.73664495993208,53.007156063180815,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,102.73664495993208,53.007156063180815,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,102.73664495993208,53.007156063180815,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,102.73664495993208,53.007156063180815,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,102.73664495993208,53.007156063180815,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,102.73664495993208,53.007156063180815,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,102.73664495993208,53.007156063180815,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,102.73664495993208,53.007156063180815,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,102.73664495993208,53.007156063180815,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,102.73664495993208,53.007156063180815,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,102.73664495993208,53.007156063180815,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,102.73664495993208,53.007156063180815,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,102.73664495993208,53.007156063180815,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,102.73664495993208,53.007156063180815,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,102.73664495993208,53.007156063180815,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,102.73664495993208,53.007156063180815,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,102.73664495993208,53.007156063180815,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,102.73664495993208,53.007156063180815,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,102.73664495993208,53.007156063180815,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,102.73664495993208,53.007156063180815,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,102.73664495993208,53.007156063180815,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,102.73664495993208,53.007156063180815,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,102.73664495993208,53.007156063180815,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,102.73664495993208,53.007156063180815,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,102.73664495993208,53.007156063180815,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.7832205913812,48.92468371936677,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.7832205913812,48.92468371936677,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.7832205913812,48.92468371936677,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,101.7832205913812,48.92468371936677,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.7832205913812,48.92468371936677,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.7832205913812,48.92468371936677,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.7832205913812,48.92468371936677,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,101.7832205913812,48.92468371936677,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.7832205913812,48.92468371936677,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.7832205913812,48.92468371936677,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.7832205913812,48.92468371936677,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,101.7832205913812,48.92468371936677,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.7832205913812,48.92468371936677,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.7832205913812,48.92468371936677,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.7832205913812,48.92468371936677,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,101.7832205913812,48.92468371936677,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.7832205913812,48.92468371936677,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.7832205913812,48.92468371936677,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.7832205913812,48.92468371936677,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,101.7832205913812,48.92468371936677,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.7832205913812,48.92468371936677,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.7832205913812,48.92468371936677,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.7832205913812,48.92468371936677,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,101.7832205913812,48.92468371936677,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,101.7832205913812,48.92468371936677,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,101.7832205913812,48.92468371936677,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.82979622283032,44.84221137555272,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.82979622283032,44.84221137555272,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.82979622283032,44.84221137555272,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,100.82979622283032,44.84221137555272,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.82979622283032,44.84221137555272,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.82979622283032,44.84221137555272,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.82979622283032,44.84221137555272,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,100.82979622283032,44.84221137555272,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.82979622283032,44.84221137555272,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.82979622283032,44.84221137555272,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.82979622283032,44.84221137555272,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,100.82979622283032,44.84221137555272,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.82979622283032,44.84221137555272,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.82979622283032,44.84221137555272,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.82979622283032,44.84221137555272,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,100.82979622283032,44.84221137555272,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.82979622283032,44.84221137555272,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.82979622283032,44.84221137555272,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.82979622283032,44.84221137555272,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,100.82979622283032,44.84221137555272,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.82979622283032,44.84221137555272,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.82979622283032,44.84221137555272,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.82979622283032,44.84221137555272,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,100.82979622283032,44.84221137555272,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,100.82979622283032,44.84221137555272,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,100.82979622283032,44.84221137555272,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,99.87637185427944,40.759739031738675,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,99.87637185427944,40.759739031738675,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,99.87637185427944,40.759739031738675,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,99.87637185427944,40.759739031738675,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,99.87637185427944,40.759739031738675,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,99.87637185427944,40.759739031738675,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,99.87637185427944,40.759739031738675,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,99.87637185427944,40.759739031738675,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.87637185427944,40.759739031738675,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.87637185427944,40.759739031738675,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.87637185427944,40.759739031738675,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,99.87637185427944,40.759739031738675,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.87637185427944,40.759739031738675,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.87637185427944,40.759739031738675,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.87637185427944,40.759739031738675,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,99.87637185427944,40.759739031738675,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.87637185427944,40.759739031738675,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.87637185427944,40.759739031738675,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.87637185427944,40.759739031738675,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,99.87637185427944,40.759739031738675,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.87637185427944,40.759739031738675,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.87637185427944,40.759739031738675,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.87637185427944,40.759739031738675,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,99.87637185427944,40.759739031738675,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,99.87637185427944,40.759739031738675,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,99.87637185427944,40.759739031738675,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,98.92294748572856,36.67726668792463,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,98.92294748572856,36.67726668792463,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,98.92294748572856,36.67726668792463,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,98.92294748572856,36.67726668792463,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,98.92294748572856,36.67726668792463,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,98.92294748572856,36.67726668792463,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,98.92294748572856,36.67726668792463,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,98.92294748572856,36.67726668792463,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,98.92294748572856,36.67726668792463,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,98.92294748572856,36.67726668792463,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,98.92294748572856,36.67726668792463,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,98.92294748572856,36.67726668792463,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,98.92294748572856,36.67726668792463,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,98.92294748572856,36.67726668792463,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,98.92294748572856,36.67726668792463,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,98.92294748572856,36.67726668792463,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,98.92294748572856,36.67726668792463,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,98.92294748572856,36.67726668792463,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,98.92294748572856,36.67726668792463,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,98.92294748572856,36.67726668792463,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,98.92294748572856,36.67726668792463,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,98.92294748572856,36.67726668792463,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,98.92294748572856,36.67726668792463,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,98.92294748572856,36.67726668792463,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,98.92294748572856,36.67726668792463,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,98.92294748572856,36.67726668792463,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,97.96952311717769,32.59479434411058,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,97.96952311717769,32.59479434411058,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,97.96952311717769,32.59479434411058,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,97.96952311717769,32.59479434411058,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,97.96952311717769,32.59479434411058,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,97.96952311717769,32.59479434411058,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,97.96952311717769,32.59479434411058,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,97.96952311717769,32.59479434411058,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,97.96952311717769,32.59479434411058,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,97.96952311717769,32.59479434411058,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,97.96952311717769,32.59479434411058,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,97.96952311717769,32.59479434411058,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,97.96952311717769,32.59479434411058,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,97.96952311717769,32.59479434411058,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,97.96952311717769,32.59479434411058,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,97.96952311717769,32.59479434411058,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,97.96952311717769,32.59479434411058,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,97.96952311717769,32.59479434411058,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,97.96952311717769,32.59479434411058,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,97.96952311717769,32.59479434411058,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,97.96952311717769,32.59479434411058,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,97.96952311717769,32.59479434411058,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,97.96952311717769,32.59479434411058,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,97.96952311717769,32.59479434411058,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,97.96952311717769,32.59479434411058,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,97.96952311717769,32.59479434411058,0
